row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,171103_PMA_TK_M1_01.mzML Peak height,171103_PMA_TK_M1_02.mzML Peak height,171103_PMA_TK_M1_03.mzML Peak height,171103_PMA_TK_M1_04.mzML Peak height,171103_PMA_TK_M1_05.mzML Peak height,171103_PMA_TK_M1_06.mzML Peak height,171103_PMA_TK_PA14_01.mzML Peak height,171103_PMA_TK_PA14_02.mzML Peak height,171103_PMA_TK_PA14_03.mzML Peak height,171103_PMA_TK_PA14_04.mzML Peak height,171103_PMA_TK_PA14_05.mzML Peak height,171103_PMA_TK_PA14_06.mzML Peak height,171103_PMA_TK_QC_03.mzML Peak height,171103_PMA_TK_QC_04.mzML Peak height,171103_PMA_TK_QC_05.mzML Peak height,171103_PMA_TK_QC_06.mzML Peak height,171103_PMA_TK_QC_07.mzML Peak height,171103_PMA_TK_QC_08.mzML Peak height,171103_PMA_TK_media_02.mzML Peak height,171103_PMA_TK_media_03.mzML Peak height,171103_PMA_TK_media_04.mzML Peak height,171103_PMA_TK_media_05.mzML Peak height,171103_PMA_TK_media_06.mzML Peak height,
301,215.13890833311712,0.90963876,,,,,,,,,,,5.8316732E7,5.4592812E7,5.3418324E7,4.144858E7,4.6262576E7,6.6941588E7,3.9601878E8,3.769743E8,2.9243408E8,2.9649622E8,3.6644918E8,3.099298E8,9.75787E7,9.8867576E7,9.4582664E7,9.000142E7,8.855448E7,9.177365E7,3.9361286E8,3.901727E8,4.0697264E8,3.6442074E8,3.4349162E8,
309,232.17352358343814,0.91193897,,,,,,,,,,,0,0,0,0,0,0,2.080395E7,2.138787E7,1.7894706E7,1.742179E7,2.1200978E7,1.8249098E7,7.6421896E7,6.983254E7,5.5038276E7,5.0777908E7,4.7816812E7,5.3123296E7,3.6121782E8,3.621973E8,3.9600774E8,4.433033E8,4.3353523E8,
293,253.1179753682808,0.91234744,,,,,,,,,,,1.1655526E7,1.048646E7,1.0958201E7,0,1.2257337E7,1.3114648E7,1.0966195E8,1.0763334E8,7.787043E7,7.5240936E7,9.822206E7,9.046118E7,2.8816304E7,3.1375708E7,2.7299314E7,3.1182536E7,2.8079418E7,2.4474484E7,1.3526262E8,1.3642062E8,1.3739314E8,1.25301544E8,1.23911384E8,
300,269.1257305506796,0.91312104,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2318172E7,1.2259067E7,1.5760712E7,1.128181E7,1.1959024E7,
321,166.08621078515503,0.915221,,,,,,,,,,,0,0,0,0,0,0,6651842.5,6876249.0,0,0,7474497.5,0,0,0,0,0,0,0,2.3873816E7,2.4800454E7,2.511631E7,2.1859934E7,2.2090848E7,
306,407.26483407338674,0.91584265,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4796548E7,3.3509282E7,4.1020956E7,3.0290978E7,3.3348328E7,
304,358.196753629188,0.91622627,,,,,,,,,,,2.5888906E7,2.2237E7,2.1598858E7,1.843573E7,2.099335E7,3.106704E7,2.7059732E7,2.6919432E7,2.0493126E7,2.1036122E7,2.6233458E7,2.0502324E7,1.6179814E7,1.68784E7,1.7013334E7,1.4181624E7,1.4881624E7,1.4458692E7,2.8597608E7,2.533776E7,3.1449092E7,2.4297172E7,2.4210708E7,
305,204.13597550183204,0.9172047,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2786486E7,2.3948488E7,2.6282408E7,2.4056266E7,2.2441958E7,
308,227.17513537837291,0.9209246,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3.8541804E7,3.533287E7,3.2668588E7,3.6887616E7,3.742814E7,3.2197526E7,0,0,0,0,0,
302,483.3147435742087,0.92118263,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1.4712993E7,1.4886628E7,0,9356508.0,9312495.0,0,6.36913E7,5.701507E7,5.981191E7,4.8415744E7,5.5138456E7,
307,253.1518215704895,0.9229794,,,,,,,,,,,0,0,0,0,0,0,0,0,0,8547677.0,0,0,3.2616668E7,3.424599E7,2.5941414E7,2.4188788E7,2.2720972E7,2.5323984E7,8.594617E7,7.716784E7,8.530285E7,7.475681E7,7.886241E7,
303,461.3327393297,0.923522,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3.5544064E7,3.2929934E7,2.323833E7,2.1566756E7,2.1125644E7,1.7908728E7,2.9037354E8,2.6046147E8,3.0614467E8,2.3713054E8,2.7633085E8,
313,187.12295702401227,0.932899,,,,,,,,,,,0,0,0,0,0,0,3.2916804E7,2.678703E7,1.9904948E7,2.1819356E7,3.3224478E7,2.619348E7,0,0,0,0,0,0,0,0,0,0,0,
312,382.1969085767989,0.9341667,,,,,,,,,,,1.5967936E7,1.4499776E7,1.4313049E7,1.2044175E7,1.4813404E7,1.8701656E7,1.012514E8,1.03707016E8,8.357381E7,7.394466E7,9.064142E7,1.06025544E8,2.9449368E7,2.9215694E7,2.8625214E7,2.7609016E7,2.3593288E7,3.0532568E7,1.2667119E8,1.2929795E8,1.290289E8,1.13685864E8,1.0633243E8,
314,247.1075995895989,0.93654734,,,,,,,,,,,3.8884876E7,3.3982716E7,3.5544876E7,2.834179E7,3.5974576E7,4.3244684E7,4.8489104E7,4.4392628E7,3.551792E7,3.1318582E7,3.952083E7,3.8157604E7,2.3365368E7,2.3752892E7,2.1001624E7,2.3761972E7,2.6001752E7,2.4843996E7,4.537265E7,4.705256E7,5.2140956E7,4.292356E7,4.0935144E7,
315,423.25993715195636,0.9418382,,,,,,,,,,,0,0,0,0,0,0,9026299.0,0,0,0,8567137.0,0,0,0,0,0,0,0,5.3601704E7,6.162289E7,6.3984028E7,5.4108708E7,4.715121E7,
320,320.1816493424568,0.9430784,,,,,,,,,,,2.5414238E7,2.4762668E7,2.3220048E7,1.6768346E7,2.6032838E7,2.595542E7,3.3393558E7,2.7736016E7,2.0572686E7,2.1815146E7,2.4505124E7,2.346028E7,1.5499323E7,1.5998109E7,1.486062E7,1.5293491E7,1.5878455E7,1.3824029E7,2.5499372E7,3.0754988E7,3.1860272E7,2.4946468E7,2.2168822E7,
316,372.15593989437684,0.943632,,,,,,,,,,,0,0,0,0,0,0,2.6301846E7,2.1990372E7,2.0878736E7,2.0935312E7,2.4577008E7,2.2723076E7,1.1132548E7,1.1195438E7,1.0362345E7,9369738.0,0,9480208.0,3.791809E7,4.123426E7,3.944929E7,3.5832804E7,3.2823844E7,
318,350.1741319224698,0.9445194,,,,,,,,,,,0,9020475.0,0,0,9334295.0,9712803.0,1.7342011E8,1.5078379E8,1.2038528E8,1.1507563E8,1.3943267E8,1.23668456E8,4.8627428E7,4.39345E7,4.411885E7,4.123871E7,4.5405484E7,3.961135E7,2.9795104E8,3.24097E8,3.3228192E8,2.9245603E8,2.5856638E8,
319,243.13378579775974,0.94485474,,,,,,,,,,,2.1406442E7,1.978788E7,1.8880054E7,1.4477647E7,1.9353786E7,2.4412876E7,2.5837656E7,2.418093E7,1.9576126E7,1.7749176E7,2.125811E7,2.1089026E7,1.3938962E7,1.3279155E7,1.3248571E7,1.2320475E7,1.2426531E7,1.2690742E7,2.896343E7,3.1413004E7,3.30145E7,2.713556E7,2.5252892E7,
311,295.16503679457185,0.95315444,,,,,,,,,,,0,0,0,0,0,0,1.3652555E8,5.104282E7,3.7867956E7,3.5184856E7,9.7810744E7,4.1961572E7,1.106615E8,6.509842E7,3.67835E7,1.6432347E7,0,0,6.000555E7,5.890123E7,6.744828E7,5.86729E7,5.4087584E7,
322,400.1977763328035,0.9544383,,,,,,,,,,,1.3787208E7,1.3265644E7,1.2046064E7,9343385.0,1.2110803E7,1.5255352E7,9421799.0,9025024.0,7000400.5,7191062.5,7874439.5,7016768.0,6821019.0,6655500.5,6361816.5,6320532.0,6254191.0,5872593.0,0,0,0,0,0,
350,353.1817933005448,0.9558391,,,,,,,,,,,4.6777684E7,4.5710144E7,4.4172076E7,3.385262E7,4.2676976E7,4.9821936E7,4.7890696E7,5.21236E7,3.9080948E7,3.9191068E7,4.855505E7,4.1367756E7,2.8477466E7,3.1831822E7,2.7967938E7,2.7531678E7,2.7746082E7,2.616504E7,6.310476E7,6.5471376E7,6.882392E7,6.027806E7,5.617284E7,
324,237.12312711268413,0.9597683,,,,,,,,,,,0,0,0,0,0,0,3.3387584E7,3.6542064E7,2.8500114E7,2.646329E7,3.4293516E7,3.2954424E7,3.3092958E7,3.528983E7,2.8178742E7,2.728685E7,2.7484542E7,2.7323638E7,2.5427018E8,2.7622538E8,2.8124493E8,2.3829042E8,2.2545306E8,
326,267.1336486157102,0.9649932,,,,,,,,,,,0,0,0,0,0,0,3.7387224E7,3.581805E7,2.421638E7,2.4994872E7,3.4376604E7,3.0938034E7,1.390676E7,1.3310184E7,1.2530383E7,1.2020422E7,1.295455E7,1.1255315E7,8.727039E7,8.953214E7,9.092103E7,8.513312E7,7.346033E7,
327,229.11831753681707,0.9656295,,,,,,,,,,,9.007178E7,9.360138E7,1.0010179E8,8.944712E7,9.527289E7,1.15590744E8,1.2584516E8,1.1220382E8,8.8601016E7,9.983782E7,1.2348362E8,1.0778132E8,8.63624E7,8.126719E7,6.825569E7,7.436575E7,7.393862E7,7.13869E7,1.0575703E8,1.1886944E8,1.1153473E8,1.16895096E8,9.746547E7,
328,376.18923159436474,0.96772105,,,,,,,,,,,1.7269996E7,1.6684761E7,1.7982968E7,1.5906892E7,1.7620542E7,2.1270928E7,2.0270018E7,2.2480458E7,1.5209057E7,1.6094985E7,2.2251672E7,1.9249302E7,1.3112547E7,1.2601585E7,1.0720285E7,1.1616367E7,1.1998766E7,1.0569089E7,2.797072E7,2.722408E7,2.9558962E7,2.6476466E7,2.3260994E7,
330,281.1494218091751,0.96890813,,,,,,,,,,,2.4443592E7,2.294644E7,2.1847286E7,2.2178406E7,2.2886694E7,3.0333842E7,2.0949886E7,2.5942084E7,1.6876834E7,2.0431062E7,2.4114274E7,2.0368546E7,1.7774616E7,1.5481697E7,1.5088498E7,1.5316727E7,1.4682972E7,1.6218336E7,2.6574202E7,2.5237258E7,3.0819894E7,2.1419598E7,1.9182516E7,
331,293.1129745985468,0.96919715,,,,,,,,,,,1.4005604E7,1.4224456E7,1.4406934E7,1.427967E7,1.4635756E7,1.7601916E7,2.0238354E7,2.014673E7,1.4735607E7,1.657366E7,2.280434E7,1.9163302E7,1.4768482E7,1.2806037E7,1.171804E7,1.1539506E7,1.3743316E7,1.1185948E7,1.8904624E7,2.0626856E7,2.3701888E7,2.2628298E7,1.869155E7,
329,263.1421801328285,0.9736083,,,,,,,,,,,0,0,0,0,0,0,3.0415574E7,3.5018492E7,2.451808E7,2.5848472E7,2.888056E7,2.9087094E7,1.2581494E7,1.1360763E7,1.00451E7,0,0,0,9.958197E7,1.0683321E8,1.11135736E8,1.1940084E8,8.6264024E7,
333,362.19182007720656,0.97387064,,,,,,,,,,,0,0,0,0,0,0,3.6189876E7,3.658575E7,2.4302716E7,2.4976492E7,3.1482284E7,2.9272612E7,1.135478E7,1.0122978E7,8767290.0,0,7920927.5,8157600.0,4.655565E7,5.098639E7,5.3076452E7,5.4149748E7,3.988928E7,
332,320.16366629425687,0.9743071,,,,,,,,,,,0,0,0,0,0,0,9587880.0,0,0,0,0,0,0,0,0,0,0,0,9.163723E7,1.0309373E8,1.0619988E8,9.430444E7,8.658495E7,
335,589.3231718184364,0.977208,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.281084E7,6.728808E7,7.173447E7,6.13695E7,5.8429816E7,
341,295.1295720767482,0.9774127,,,,,,,,,,,0,0,0,0,0,8765575.0,2.417029E7,2.4355774E7,1.5956231E7,1.5896444E7,1.953747E7,1.9560478E7,0,0,0,0,0,0,4.4049E7,3.9132744E7,4.876404E7,3.4575584E7,3.1845502E7,
336,286.1759520408337,0.97847944,,,,,,,,,,,0,0,0,0,0,0,1.7700178E7,1.8722632E7,1.2630542E7,1.1491391E7,1.3679793E7,1.2695065E7,0,0,0,0,0,0,2.735686E7,3.0922874E7,3.1398078E7,2.8343096E7,2.693309E7,
334,313.1214179678429,0.98220617,,,,,,,,,,,0,0,0,0,0,0,1.5170724E7,1.4660392E7,1.0134443E7,1.0351538E7,1.289519E7,1.2120626E7,0,0,0,0,0,0,2.1606938E7,2.3913736E7,2.6874784E7,2.0760026E7,1.8602758E7,
337,317.1469783952236,0.98291415,,,,,,,,,,,0,0,0,0,0,0,0,6590187.5,0,0,0,7552885.5,9567882.0,0,0,0,0,0,2.6472528E7,2.9601962E7,2.6054664E7,2.6007106E7,2.33596E7,
365,295.1650698801484,0.9854497,,,,,,,,,,,0,0,0,0,0,0,1.21978696E8,1.1542383E8,7.44775E7,7.609254E7,9.244317E7,9.5068664E7,1.0178638E8,6.084637E7,3.150418E7,1.6432347E7,0,0,9.1206496E8,9.968921E8,1.0715351E9,9.0099226E8,8.220835E8,
338,180.13623553610458,0.98593336,,,,,,,,,,,0,0,0,0,0,0,1.9176666E7,2.3475056E7,1.3264062E7,1.4857392E7,1.6061604E7,1.3831505E7,0,0,0,0,0,0,6.937244E7,7.08878E7,7.1508664E7,6.505115E7,6.347805E7,
340,359.2649831900987,0.9880075,,,,,,,,,,,0,0,0,0,0,0,4.569219E7,4.2850704E7,2.5445708E7,2.967719E7,4.1307696E7,3.419531E7,1.6983096E7,8922344.0,0,0,0,0,1.7289594E8,1.687067E8,1.9088568E8,1.5791723E8,1.4547562E8,
342,435.27115266997106,0.9894718,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0679964E7,5.0522668E7,5.57188E7,4.9080508E7,4.577707E7,
343,218.1392431624926,0.99083346,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.975751E7,6.0496784E7,6.960509E7,6.2210576E7,5.619648E7,
344,424.2077046688983,1.0017507,,,,,,,,,,,0,0,8855348.0,0,9449797.0,0,2.713065E7,3.484894E7,1.9867124E7,2.0792242E7,2.897881E7,2.75502E7,0,0,0,0,0,0,3.775527E7,3.931723E7,4.2931536E7,3.543555E7,3.5051548E7,
345,451.26596058462576,1.0046492,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1.0945022E7,8469728.0,0,0,0,0,1.36867E8,1.3715378E8,1.5456234E8,1.2437839E8,1.2617002E8,
349,486.2922077512117,1.0107565,,,,,,,,,,,5.8058456E7,4.891599E7,6.0321384E7,3.563081E7,5.420878E7,5.8772972E7,0,0,0,0,0,0,2.1187144E7,2.1377798E7,1.9326834E7,1.783804E7,1.8490304E7,1.4510769E7,0,0,0,0,0,
351,508.2746268626032,1.0111517,,,,,,,,,,,2.3448786E7,2.3134578E7,2.7919422E7,1.816335E7,2.4866934E7,2.4003576E7,0,0,0,0,0,0,1.27818E7,0,1.0285655E7,9684860.0,0,0,0,0,0,0,0,
352,251.6709178598077,1.0113689,,,,,,,,,,,0,0,0,0,0,0,5.772383E7,6.2320796E7,4.443662E7,4.1019428E7,5.3961896E7,4.592627E7,1.8578292E7,0,0,0,0,0,9.127976E7,8.248743E7,8.9012776E7,6.6212344E7,6.659708E7,
346,502.33460188567375,1.0116867,,,,,,,,,,,0,0,0,0,0,0,2.9399194E7,3.1376156E7,2.0796386E7,2.165174E7,2.6785968E7,2.30844E7,0,0,0,0,0,0,4.5955452E7,4.2893964E7,5.0797356E7,4.2330156E7,4.0828184E7,
355,493.30182353556995,1.0263389,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9101244E7,2.6314016E7,3.210946E7,2.7423612E7,2.7910178E7,
353,253.151978036177,1.0271692,,,,,,,,,,,0,0,0,0,0,0,1.3856131E7,1.3230706E7,1.377104E7,1.3860207E7,1.3847705E7,1.3516453E7,2.8863508E7,2.8132572E7,3.366674E7,2.493334E7,2.705521E7,2.3991814E7,7.793366E7,7.460278E7,7.8233784E7,7.9914776E7,7.095559E7,
354,261.1443788110773,1.027809,,,,,,,,,,,1.8780888E7,1.6042663E7,1.861216E7,1.2783511E7,1.4983337E7,2.1410594E7,5.370178E7,5.6497412E7,4.079812E7,4.0617904E7,4.9931876E7,4.2867704E7,1.6156879E7,1.802342E7,1.6379994E7,1.6185474E7,1.8677298E7,1.4599771E7,6.4829348E7,6.51245E7,6.350148E7,6.115634E7,5.486188E7,
356,231.1702439758712,1.0289997,,,,,,,,,,,2.6972698E7,2.2269536E7,1.9786228E7,1.7660576E7,1.998208E7,2.734447E7,1.6959982E8,1.8630587E8,1.4112944E8,1.3666182E8,1.622406E8,1.390639E8,3.6445197E8,3.708838E8,3.8133715E8,3.1407597E8,3.2890355E8,3.158332E8,2.7847368E9,2.7149834E9,3.153345E9,2.8587653E9,2.6154388E9,
358,547.2523298253296,1.0399848,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3777432E7,2.0042166E7,2.378946E7,2.6915458E7,1.8003412E7,
360,411.2598871166163,1.0400106,,,,,,,,,,,2.0654836E7,1.638942E7,1.8752782E7,1.3665632E7,1.6608491E7,2.2600204E7,1.5780431E7,1.6424028E7,1.2813173E7,1.1767382E7,1.4330881E7,1.4378034E7,1.0232224E7,1.025574E7,9913856.0,9436100.0,9403243.0,1.0039833E7,1.230727E7,1.1245506E7,1.0973172E7,1.1667591E7,1.0928991E7,
364,433.2422909273442,1.0445076,,,,,,,,,,,1.0882913E7,1.0623485E7,1.1589694E7,1.0501349E7,1.1122275E7,1.0929903E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
362,557.2966491513138,1.044811,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,8263517.5,0,0,0,0,0,0,0,2.5675574E7,2.0762262E7,2.3735136E7,2.2826428E7,1.797596E7,
366,603.3344030361003,1.050206,,,,,,,,,,,0,0,0,0,0,0,1.3512034E7,1.5662138E7,9574344.0,9983909.0,1.3127057E7,1.3241995E7,0,0,0,0,0,0,1.7355382E7,1.5483273E7,2.0731618E7,1.7723214E7,1.2711917E7,
368,576.3388814640853,1.055791,,,,,,,,,,,0,0,0,0,0,0,2.2657844E7,2.4349546E7,1.8774144E7,2.0039706E7,2.0728172E7,2.2788396E7,0,0,0,0,0,0,3.2471142E7,3.3594332E7,3.7424836E7,3.3446198E7,2.9271882E7,
359,264.1421014751778,1.0566723,,,,,,,,,,,0,0,0,0,0,8261675.5,1.6980675E8,2.0059582E8,1.3487277E8,1.6567141E8,1.8142962E8,1.7287022E8,1.131992E8,1.0416927E8,9.8197416E7,7.369661E7,7.5021384E7,7.26531E7,5.427689E8,4.9823334E8,5.8812614E8,5.203396E8,4.52648E8,
367,525.2704941239252,1.0566503,,,,,,,,,,,0,0,0,0,0,0,4.5367044E7,4.712681E7,3.159899E7,4.5028516E7,4.2897904E7,4.301052E7,2.9616928E7,2.6918472E7,2.505284E7,1.8918112E7,2.2784116E7,1.8445016E7,1.5548522E8,1.3465315E8,1.6066632E8,1.4434037E8,1.2759243E8,
370,314.20705578526264,1.0572921,,,,,,,,,,,1.101896E7,0,1.1565392E7,0,9406849.0,1.1997132E7,9.059594E7,1.0650739E8,7.541255E7,7.874746E7,9.090592E7,9.392106E7,3.07081E7,2.6017722E7,2.696408E7,2.5369434E7,2.4989048E7,2.0938336E7,1.526661E8,1.463107E8,1.7392282E8,1.3761275E8,1.2137166E8,
369,285.1205807963194,1.0574514,,,,,,,,,,,0,0,0,0,0,0,2.0430934E7,1.837297E7,2.0723568E7,2.06168E7,1.8865796E7,2.0792276E7,1.9667488E7,1.6903986E7,1.779965E7,1.3345512E7,1.329106E7,1.3285494E7,3.7373096E7,3.2594822E7,3.741839E7,3.8031744E7,2.8065464E7,
371,263.1389304400071,1.0585862,,,,,,,,,,,4.483179E7,3.8357468E7,4.618099E7,3.0926444E7,4.1845868E7,5.2016784E7,1.1409558E9,1.2058456E9,8.529096E8,9.833903E8,1.1174203E9,1.06541235E9,6.935928E8,6.2248224E8,5.415761E8,4.7708755E8,4.8155757E8,4.4960906E8,3.5056374E9,3.244509E9,3.8159662E9,3.3681925E9,2.9494134E9,
374,261.12357131346187,1.072316,,,,,,,,,,,4.3498584E7,4.308389E7,4.2709188E7,3.944118E7,4.4256908E7,5.170793E7,5.622871E7,4.172535E7,3.849121E7,4.0440756E7,4.4780744E7,5.243823E7,3.5022304E7,4.1401544E7,3.4977196E7,2.9591184E7,4.289194E7,2.6967624E7,4.204153E7,5.473816E7,4.181441E7,4.1494532E7,3.5980812E7,
373,378.20213691630806,1.0794996,,,,,,,,,,,1.0695133E8,8.80994E7,9.0753064E7,7.024874E7,9.30755E7,1.0386899E8,9.9419336E7,1.01357256E8,6.996468E7,7.509599E7,9.2646024E7,8.031619E7,6.2325564E7,7.226082E7,6.504717E7,6.153577E7,6.6984564E7,5.7240172E7,1.5650475E8,1.7181195E8,1.6992346E8,1.507068E8,1.2465156E8,
375,373.2806466608034,1.0808786,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1412582E7,3.668692E7,3.5600252E7,3.2265544E7,2.8079532E7,
376,233.1494501509535,1.0822263,,,,,,,,,,,4.4209004E7,3.6097384E7,3.765752E7,3.0678944E7,3.8529144E7,4.3994124E7,5.2483828E7,5.512668E7,3.8755176E7,4.0595212E7,4.9963508E7,4.02577E7,2.8871052E7,3.474395E7,2.8409662E7,2.5072404E7,2.6597032E7,2.7878274E7,6.302619E7,6.6907936E7,6.647852E7,5.7954656E7,4.8392176E7,
377,120.08022416372027,1.0876882,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7248962E7,1.8361164E7,2.130242E7,1.6710764E7,1.973509E7,
380,529.3018096208857,1.0876882,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.527869E7,9.030684E7,9.2786216E7,8.832761E7,7.687868E7,
379,376.18984933954584,1.0888358,,,,,,,,,,,0,0,0,0,0,5622995.5,1.8705008E7,1.7797152E7,1.1411832E7,1.2727188E7,1.671899E7,1.6664005E7,0,0,0,0,0,0,3.2984156E7,3.3918348E7,3.766665E7,3.143516E7,3.1687534E7,
378,287.1363488299148,1.0936753,,,,,,,,,,,0,0,0,0,0,0,1.4574698E7,1.0294722E7,9667021.0,1.1656865E7,1.3006937E7,1.39067E7,1.4936761E7,1.3710978E7,1.0956452E7,0,0,0,4.6132044E7,5.0079012E7,4.861964E7,4.307471E7,4.646596E7,
381,266.1578416517978,1.0938188,,,,,,,,,,,0,0,0,0,0,0,3.0966638E7,2.5833796E7,1.9363796E7,2.2906008E7,2.7649578E7,2.656204E7,2.3619136E7,2.043898E7,1.8166166E7,1.5438727E7,1.4005922E7,0,1.7655765E8,1.9186008E8,2.1172931E8,1.7834474E8,1.774416E8,
382,265.15444038709296,1.0948939,,,,,,,,,,,0,0,1.0157574E7,0,0,0,1.8358418E8,1.7206962E8,1.19774296E8,1.2967542E8,1.6822957E8,1.4677758E8,1.4900032E8,1.3265669E8,1.0812808E8,9.9872E7,9.282306E7,7.0783304E7,1.1781565E9,1.2572105E9,1.3617094E9,1.1386881E9,1.1626524E9,
384,160.07569816729253,1.1083639,,,,,,,,,,,8.488122E7,8.140479E7,8.461375E7,6.945073E7,8.3141944E7,9.7462616E7,6.882863E7,6.913666E7,5.937024E7,5.4721876E7,6.3939636E7,6.654541E7,7.420381E7,7.377117E7,6.8055416E7,6.6843172E7,6.6067676E7,6.871439E7,0,0,0,0,0,
383,458.19211148858847,1.1095926,,,,,,,,,,,0,0,0,0,0,0,1.4154271E7,1.5334657E7,9372629.0,9293764.0,1.3736473E7,1.1355872E7,0,0,0,0,0,0,2.6813824E7,3.157958E7,2.866646E7,2.3145268E7,2.781423E7,
386,295.1288587493645,1.115795,,,,,,,,,,,0,0,0,0,0,0,1.8533906E7,1.8906906E7,1.3545624E7,1.5101939E7,1.796418E7,1.5973074E7,0,0,0,0,0,0,2.2038686E7,2.2771602E7,2.2339748E7,1.965905E7,1.9607308E7,
385,477.2377270958849,1.1159288,,,,,,,,,,,2.211342E7,1.9681056E7,1.779202E7,1.4247293E7,1.7850802E7,2.2808588E7,2.131047E7,2.4237938E7,1.7695552E7,1.7604292E7,1.9691558E7,1.9210314E7,1.0555797E7,1.0200492E7,9578917.0,9583418.0,1.0862087E7,9601563.0,2.5157886E7,3.0210944E7,2.7919594E7,2.3961434E7,2.662716E7,
387,321.19182634496576,1.1208231,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3879194E7,2.5232616E7,2.673302E7,2.3450924E7,1.6454736E7,
390,603.3132033577119,1.1284343,,,,,,,,,,,1.6019167E7,1.3583805E7,1.4091685E7,1.0711134E7,1.3713402E7,1.8667132E7,1.1615134E7,1.2467643E7,9543586.0,8359705.0,1.08146E7,1.0372643E7,7749771.0,8235258.0,0,8540585.0,7779321.0,8600789.0,0,0,0,0,0,
391,489.36437274575945,1.1289942,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2294776E7,8.040762E7,8.357116E7,8.120139E7,7.140379E7,
388,336.1913567167029,1.1297476,,,,,,,,,,,0,0,0,0,0,0,4.4944596E7,4.8370492E7,3.0662426E7,3.816809E7,4.446357E7,3.7635904E7,1.5377253E7,1.0042238E7,0,0,0,0,1.3022728E8,1.2885306E8,1.3950346E8,1.309207E8,1.127686E8,
412,263.13907465587135,1.1346923,,,,,,,,,,,0,0,0,0,0,6165196.5,5.067383E7,5.254951E7,3.8653172E7,3.5883428E7,4.777729E7,4.2052252E7,1.8391356E7,1.5494998E7,1.4364178E7,1.5839349E7,1.621833E7,1.4558281E7,9.63106E7,1.2469415E8,1.0980252E8,9.235252E7,0,
392,197.128383436428,1.1367611,,,,,,,,,,,1.0409329E8,1.1432424E8,1.349386E8,9.61455E7,1.177362E8,1.4566386E8,1.2276564E8,1.1165549E8,9.700314E7,8.7270664E7,1.11662136E8,1.2231083E8,9.6060296E7,7.701445E7,8.0670776E7,1.076919E8,8.813642E7,7.976628E7,1.093456E8,1.0067209E8,1.0127436E8,9.319747E7,8.478598E7,
389,560.4014252154593,1.1371187,,,,,,,,,,,0,0,0,0,0,0,1.893949E7,2.350714E7,1.3915634E7,0,1.7263084E7,1.7161454E7,1.1051281E7,0,0,9089638.0,8295455.0,0,8.803914E7,8.908366E7,9.944331E7,1.0261765E8,9.357607E7,
396,159.0916108212095,1.1373764,,,,,,,,,,,1.3768522E7,1.5131222E7,1.7828178E7,1.3822076E7,1.594405E7,1.553417E7,1.2442571E7,1.2789819E7,1.063698E7,1.0256417E7,1.1354425E7,1.2459671E7,1.1064939E7,1.0335708E7,1.0165337E7,1.0924471E7,9091570.0,1.0590956E7,1.0616621E7,1.0847217E7,1.3362167E7,1.0141648E7,8616065.0,
393,245.1857734613933,1.1382656,,,,,,,,,,,3.387734E7,2.989858E7,2.503135E7,2.304644E7,2.4488404E7,3.3176782E7,2.1116526E8,2.458892E8,1.6981448E8,1.600904E8,2.03484E8,1.8305838E8,2.2636696E8,2.4416734E8,2.2972194E8,2.6664347E8,2.341431E8,2.5689941E8,1.9675684E9,2.0784413E9,2.2624842E9,1.9349344E9,1.785954E9,
398,539.3436060457618,1.1385429,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4369372E7,5.128933E7,6.658157E7,3.7704784E7,4.1027556E7,
